Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,Dataset_Source,Column1,SEQUENCE,Parent_SMILES
CCOc1ccc(cc1N)N(=O)=O,CCOc1ccc(cc1N)N(=O)=O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C1CCc2c(O1)cccc2,COc1ccc(cc1O)C1CCc2c(O1)cccc2,sweet,Rojas et al. (2017),VirtuousDB,,,
O=N(=O)c1ccc(c(c1)N)F,O=N(=O)c1ccc(c(c1)N)F,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(C(C1O)O)(O)CO,OCC1OC(C(C1O)O)(O)CO,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC=C(CCC1=C(C=O)CC(C2C1(C)CCCC2(C)CO)OC1OCC(C(C1O)O)O)C,OCC=C(CCC1=C(C=O)CC(C2C1(C)CCCC2(C)CO)OC1OCC(C(C1O)O)O)C,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(O)C(C(C1O)O)O,OCC1OC(O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC(=O)CCC(C(=O)N)N,OC(=O)CCC(C(=O)N)N,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(CO)O,OCC(CO)O,sweet,Rojas et al. (2017),VirtuousDB,,,
N#Cc1ccc(cc1)NC(=O)NCC(=O)O,N#Cc1ccc(cc1)NC(=O)NCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C(Nc1ccc(cc1)N(=O)=O)NCC(=O)O,O=C(Nc1ccc(cc1)N(=O)=O)NCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC1C(OC2OC(C(=O)O)C(C(C2O)O)O)C(OC(C1O)C(=O)O)OC1CCC2(C(C1(C)C)CCC1(C2C(=O)C=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)C,OC1C(OC2OC(C(=O)O)C(C(C2O)O)O)C(OC(C1O)C(=O)O)OC1CCC2(C(C1(C)C)CCC1(C2C(=O)C=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1cc2CC3(C(c2cc1O)c1ccc(c(c1OC3)O)O)O,Oc1cc2CC3(C(c2cc1O)c1ccc(c(c1OC3)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(=CCCC(C1CCC(=CC1=O)C)(O)C)C,CC(=CCCC(C1CCC(=CC1=O)C)(O)C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)OC)C(C(C1O)O)O,OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)OC)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)O,COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
NC(C(=O)O)Cc1c[nH]cn1,NC(C(=O)O)Cc1c[nH]cn1,sweet,Rojas et al. (2017),VirtuousDB,,,
CCOc1ccc(cc1O)CCC(=O)c1c(O)cc(cc1O)OC1OC(CO)C(C(C1OC1OC(C)C(C(C1O)O)O)O)O,CCOc1ccc(cc1O)CCC(=O)c1c(O)cc(cc1O)OC1OC(CO)C(C(C1OC1OC(C)C(C(C1O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=N(=O)c1ccc(c(c1)N)O,O=N(=O)c1ccc(c(c1)N)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=N(=O)c1ccc(c(c1)N)I,O=N(=O)c1ccc(c(c1)N)I,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(Oc1ccc(cc1N)N(=O)=O)C,CC(Oc1ccc(cc1N)N(=O)=O)C,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C1COc2c(C1)cccc2,COc1ccc(cc1O)C1COc2c(C1)cccc2,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C(COC1OC(CO)C(C(C1O)O)O)O)O)O)O,OCC(C(C(C(COC1OC(CO)C(C(C1O)O)O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OCC2OC(C(C2O)O)(O)CO)C(C(C1O)O)O,OCC1OC(OCC2OC(C(C2O)O)(O)CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C(Oc1ccccc1)O,COc1ccc(cc1O)C(Oc1ccccc1)O,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1cc2OC3(C(c2cc1O)c1ccc(c(c1OC3)O)O)O,Oc1cc2OC3(C(c2cc1O)c1ccc(c(c1OC3)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc2c(c1)OC1(C2c2ccccc2OC1)O,COc1ccc2c(c1)OC1(C2c2ccccc2OC1)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2(CO)OC(C(C2O)O)CO)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,OCC1OC(OC2(CO)OC(C(C2O)O)CO)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(C(C1OC1OC(CO)C(C(C1O)O)O)O)(O)CO,OCC1OC(C(C1OC1OC(CO)C(C(C1O)O)O)O)(O)CO,sweet,Rojas et al. (2017),VirtuousDB,,,
COC(=O)C(C(=O)OC1CCCC1)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1CCCC1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
COC(=O)C(C(=O)OC1CCCCC1)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1CCCCC1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C(=O)CO)O)O)OC1OC(CO)C(C(C1O)O)O,OCC(C(C(C(=O)CO)O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2ccc(cc2)C2CC(=O)c3c(O2)cc(cc3)O)C(C(C1O)O)O,OCC1OC(Oc2ccc(cc2)C2CC(=O)c3c(O2)cc(cc3)O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
N#Cc1ccc(cc1)NC(=NCc1cccc2c1OCO2)NCC(=O)O,N#Cc1ccc(cc1)NC(=NCc1cccc2c1OCO2)NCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C(CO)O)O)OC1OC(CO)C(C(C1O)O)O)O,OCC(C(C(C(CO)O)O)OC1OC(CO)C(C(C1O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(O)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,OCC1OC(O)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CSCCC(C(=O)O)N,CSCCC(C(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1N)N(=O)=O,COc1ccc(cc1N)N(=O)=O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1CC(O)C(C(O1)CO)O,COC1CC(O)C(C(O1)CO)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1OC(CO)C(CC1O)O,COC1OC(CO)C(CC1O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1OC(CO)CC(C1O)O,COC1OC(CO)CC(C1O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1OC(C)C(C(C1O)O)O,COC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COCC(=O)CO,COCC(=O)CO,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1OC(CO)C(C(C1O)O)O,COC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=N(=O)c1ccc(c(c1)N)C,O=N(=O)c1ccc(c(c1)N)C,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1(CO)OCC(C(C1O)O)O,COC1(CO)OCC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(CO)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,OCC1OC(OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(CO)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C)C)C)C(C(C1O)O)OC1OC(O)C(C(C1CO)O)O,OCC1OC(OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C)C)C)C(C(C1O)O)OC1OC(O)C(C(C1CO)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2C(OC(C(C2O)O)COC2OC(CO)C(C(C2O)O)O)OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,OCC1OC(OC2C(OC(C(C2O)O)COC2OC(CO)C(C(C2O)O)O)OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C(C)(C)C)NC(=O)C(CC(=O)O)N,CC(NC(=O)C(C)(C)C)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C(C1CC1)C1CC1)NC(=O)C(CC(=O)O)N,CC(NC(=O)C(C1CC1)C1CC1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C1CCCC1)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1CCCC1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C1C(C)(C)CCC1(C)C)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1C(C)(C)CCC1(C)C)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)c1ccccc1)NC(=O)C(CC(=O)O)N,CC(NC(=O)c1ccccc1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C1CCCCC1)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1CCCCC1)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C1C(C)CCCC1C)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1C(C)CCCC1C)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C1CC2CC1CC2)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1CC2CC1CC2)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(NC(=O)C12CC3CC(C2)CC(C1)C3)NC(=O)C(CC(=O)O)N,CC(NC(=O)C12CC3CC(C2)CC(C1)C3)NC(=O)C(CC(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
O=CC(C(C(C(CO)O)O)O)NC(=O)C,O=CC(C(C(C(CO)O)O)O)NC(=O)C,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(cc2)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(cc2)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1cc(O)c2c(c1)OC(C(C2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,Oc1cc(O)c2c(c1)OC(C(C2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)OC)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(c(c2)O)OC)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
Nc1cccc(c1)N(=O)=O,Nc1cccc(c1)N(=O)=O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=N(=O)c1ccccc1,O=N(=O)c1ccccc1,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2CCC3(C(C2)C(=O)CC2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)O)O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(OC2CCC3(C(C2)C(=O)CC2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)O)O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1C=C(C)OS(=O)(=O)N1,O=C1C=C(C)OS(=O)(=O)N1,sweet,Rojas et al. (2017),VirtuousDB,,,
CC1=C(C)OS(=O)(=O)NC1=O,CC1=C(C)OS(=O)(=O)NC1=O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)OC=C1C,O=C1NS(=O)(=O)OC=C1C,sweet,Rojas et al. (2017),VirtuousDB,,,
NC(=O)Nc1ccc(cc1)C,NC(=O)Nc1ccc(cc1)C,sweet,Rojas et al. (2017),VirtuousDB,,,
O=CC12CCC(C(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,O=CC12CCC(C(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC12CCC(C(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,OCC12CCC(C(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
ON=CC1=CCC(CC1)C(=C)C,ON=CC1=CCC(CC1)C(=C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1cc(O)cc(c1)O,Oc1cc(O)cc(c1)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1)OC(=O)c1ccccc1C(=O)O,COc1ccc(cc1)OC(=O)c1ccccc1C(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C1OC(=O)c2c(C1)cccc2O,COc1ccc(cc1O)C1OC(=O)c2c(C1)cccc2O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2CCC3(C(C2)C(=O)C=C2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)O)O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(OC2CCC3(C(C2)C(=O)C=C2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)O)O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)CO)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+],CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)CO)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+],sweet,Rojas et al. (2017),VirtuousDB,,,
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[K+],C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[K+],sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(cc2)O)C(C(C1O)O)O,OCC1OC(Oc2cc(O)c(c(c2)O)C(=O)CCc2ccc(cc2)O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC(=O)CCC1(C)C(CCC2(C1CC(OC1OC(C)C(C(C1O)O)O)C1C2(C)CCC1C(CC=CC(O)(C)C)(O)C)C)C(=C)C,OC(=O)CCC1(C)C(CCC2(C1CC(OC1OC(C)C(C(C1O)O)O)C1C2(C)CCC1C(CC=CC(O)(C)C)(O)C)C)C(=C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
OC(=O)CCC1(C)C(CCC2(C1CC(OC1OCC(C(C1O)O)O)C1C2(C)CCC1C(CC=CC(O)(C)C)(O)C)C)C(=C)C,OC(=O)CCC1(C)C(CCC2(C1CC(OC1OCC(C(C1O)O)O)C1C2(C)CCC1C(CC=CC(O)(C)C)(O)C)C)C(=C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(C)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC(=O)C2(C)CCCC3(C2CCC24C3CCC(C4)(C(=C)C2)OC2OC(CO)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC(=O)C2(C)CCCC3(C2CCC24C3CCC(C4)(C(=C)C2)OC2OC(CO)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OCC(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)OC1OC(CO)C(C(C1O)O)O)OC1OCC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1cccc(c1)O,Oc1cccc(c1)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC1C(C)OC(C(C1O)O)O,OC1C(C)OC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C=O)O)O)O,OCC(C(C(C=O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC(=O)C2(C)CCCC3(C2CCC24C3CCC(C4)(C(=C)C2)OC2OC(CO)C(C(C2O)O)O)C)C(C(C1O)O)O,OCC1OC(OC(=O)C2(C)CCCC3(C2CCC24C3CCC(C4)(C(=C)C2)OC2OC(CO)C(C(C2O)O)O)C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)c2c1cccc2,O=C1NS(=O)(=O)c2c1cccc2,sweet,Rojas et al. (2017),VirtuousDB,,,
Clc1ccc2c(c1)S(=O)(=O)NC2=O,Clc1ccc2c(c1)S(=O)(=O)NC2=O,sweet,Rojas et al. (2017),VirtuousDB,,,
Fc1ccc2c(c1)S(=O)(=O)NC2=O,Fc1ccc2c(c1)S(=O)(=O)NC2=O,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1ccc2c(c1)S(=O)(=O)NC2=O,Oc1ccc2c(c1)S(=O)(=O)NC2=O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)c2c1c(Cl)ccc2,O=C1NS(=O)(=O)c2c1c(Cl)ccc2,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)c2c1c(N)ccc2,O=C1NS(=O)(=O)c2c1c(N)ccc2,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)c2c1cccc2N,O=C1NS(=O)(=O)c2c1cccc2N,sweet,Rojas et al. (2017),VirtuousDB,,,
Oc1ccc(cc1)C1Oc2c(C(C1O)c1c(O)cc(c3c1OC(C(C3)O)c1ccc(cc1)O)O)c(O)cc1c2C2c3c(O)cc(cc3OC(O1)(C2O)c1ccc(cc1)O)O,Oc1ccc(cc1)C1Oc2c(C(C1O)c1c(O)cc(c3c1OC(C(C3)O)c1ccc(cc1)O)O)c(O)cc1c2C2c3c(O)cc(cc3OC(O1)(C2O)c1ccc(cc1)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(=O)O)N,OCC(C(=O)O)N,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2C(OC(C(C2O)O)COC2OC(CO)C(C(C2O)O)O)OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(CO)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,OCC1OC(OC2C(OC(C(C2O)O)COC2OC(CO)C(C(C2O)O)O)OC(C(O)(C)C)CCC(C2CCC3(C2(C)CC(O)C2(C3CC=C3C2CCC(C3(C)C)OC2OC(CO)C(C(C2O)O)O)C)C)C)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+],C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+],sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C(CO)O)O)O)O,OCC(C(C(C(CO)O)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(C(=O)CO)O)O)O,OCC(C(C(C(=O)CO)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1cc2CCC3(c2cc1O)SCc1c(S3)cccc1,COc1cc2CCC3(c2cc1O)SCc1c(S3)cccc1,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C(C(C1O)O)O,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)O)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)O)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,OCC1OC(OC23CCC4C(C2)(CC3=C)CCC2C4(C)CCCC2(C)C(=O)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
ClCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,ClCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,sweet,Rojas et al. (2017),VirtuousDB,,,
N#Cc1ccc(cc1)N=C(NC1CCCCCCCC1)NCC(=O)O,N#Cc1ccc(cc1)N=C(NC1CCCCCCCC1)NCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
